Date,Série,Acheteur,Prix Vente,Commission,Profit,Total Net,Profit,
25-juil.,2,Englishrose0₆," 3,35 € "," 0,45 € "," 2,90 € ","692,56 €",,,,,,
27-juil.,2,hepat60," 3,60 € "," 0,45 € "," 3,15 € ","695,71 €",,,,,,
27-juil.,1,jeanlouis1946," 4,85 € "," 0,49 € "," 4,36 € ","700,07 €",,,,,,
27-juil.,1,cyrwil," 1,80 € "," 0,40 € "," 1,40 € ","701,47 €",,,,,,
27-juil.,1,molaylittry," 1,80 € "," 0,40 € "," 1,40 € ","702,87 €",,,,,,
27-juil.,1,Hugo2007-2008," 2,05 € "," 0,41 € "," 1,64 € ","704,51 €",,,,,,
30-juil.,1,bebertnumero3," 1,80 € "," 0,40 € "," 1,40 € ","705,91 €",,,,,,
30-juil.,1,Chrismau-7150," 1,80 € "," 0,40 € "," 1,40 € ","707,31 €",,,,,,
30-juil.,8,stamps1955.h.f," 9,89 € "," 0,64 € "," 9,25 € ","716,56 €",,,,,,
30-juil.,5,mti671," 6,40 € "," 0,54 € "," 5,86 € ","722,42 €",,,,,,
31-juil.,1,jean-louistaskiewic-0," 1,80 € "," 0,40 € "," 1,40 € ","723,82 €",,,,,,
31-juil.,1,robr0042.ixmy14b," 1,80 € "," 0,40 € "," 1,40 € ","725,22 €",,,,,,
31-juil.,1,andrmayeu0," 6,85 € "," 0,55 € "," 6,30 € ","713,94 €",,,,,,
01-août,3,christianc01330," 6,45 € "," 0,54 € "," 5,91 € ","719,85 €",,,,,,
02-août,1,Marie-hmi-0," 1,45 € "," 0,39 € "," 1,06 € ","720,91 €",,,,,,
02-août,1,Amca_34," 2,15 € "," 0,41 € "," 1,74 € ","722,65 €",,,,,,
04-août,1,jean-louistaskiewic-0," 3,15 € "," 0,44 € "," 2,71 € ","725,36 €",,,,,,
04-août,3,isabellem7273," 9,15 € "," 0,62 € "," 8,53 € ","733,89 €",,,,,,
05-août,1,pejo6257," 3,70 € "," 0,46 € "," 3,24 € ","737,13 €",,,,,,
05-août,2,jacquescollectiontimbres," 3,18 € "," 0,44 € "," 2,74 € ","739,87 €",,,,,,
05-août,1,Xtophe-2013," 1,97 € "," 0,41 € "," 1,56 € ","741,43 €",,,,,,
08-août,1,Englishrose0₆," 2,05 € "," 0,41 € "," 1,64 € ","743,07 €",,,,,,
08-août,1,elocachou," 2,85 € "," 0,43 € "," 2,42 € ","745,49 €",,,,,,
08-août,1,syljul_28," 8,00 € "," 0,58 € "," 7,42 € ","752,91 €",,,,,,
08-août,1,patbar74210," 1,45 € "," 0,39 € "," 1,06 € ","753,97 €",,ATTENDRE 5 ou 6 timbres en + pour envoyer l’enveloppe,,,,
09-août,1,bichonchoupette," 6,85 € "," 0,55 € "," 6,30 € ","760,27 €",,,,,,
11-août,3,281870," 2,66 € "," 0,43 € "," 2,23 € ","762,50 €",,,,,,
11-août,2,herhervanl," 3,45 € "," 0,45 € "," 3,00 € ","765,50 €",,,,,,
11-août,2,melvyndesert," 3,35 € "," 0,45 € "," 2,90 € ","768,40 €",,,,,,
11-août,1,Pascaforti₆," 4,85 € "," 0,49 € "," 4,36 € ","772,76 €",,,,,,
11-août,1,isabellem7273," 3,90 € "," 0,46 € "," 3,44 € ","776,20 €",,,,,,
11-août,4,pcsap," 6,39 € ",- € ," 6,39 € ","782,59 €",,,,,,
12-août,1,pejo6257," 1,50 € "," 0,39 € "," 1,11 € ","783,70 €",,,,,,
14-août,3,morofra," 5,80 € ",- € ," 5,80 € ","789,50 €",,,,,,
17-août,1,Duthe-anai," 2,68 € "," 0,43 € "," 2,25 € ","791,75 €",,,,,,
19-août,1,francoispierre2008," 1,50 € "," 0,39 € "," 1,11 € ","792,86 €",,,,,,
20-août,1,vikou," 1,50 € "," 0,39 € "," 1,11 € ","793,97 €",,,,,,
20-août,2,cassis1," 2,20 € "," 0,41 € "," 1,79 € ","795,76 €",,,,,,
21-août,1,lensois02100francoise," 2,00 € "," 0,41 € "," 1,59 € ","797,35 €",,,,,,
22-août,1,Joeadni₀," 1,80 € "," 0,40 € "," 1,40 € ","798,75 €",,,,,,
22-août,3,amvap," 5,30 € "," 0,50 € "," 4,80 € ","803,55 €",,,,,,
23-août,2,copain.57leucate," 4,76 € "," 0,49 € "," 4,27 € ","807,82 €",,,,,,
25-août,1,lenoyellois," 2,75 € "," 0,43 € "," 2,32 € ","810,14 €",,,,,,
29-août,1,Englishrose0₆," 1,85 € "," 0,40 € "," 1,45 € ","811,59 €",,,,,,
29-août,1,jeanlouis1946," 5,85 € "," 0,52 € "," 5,33 € ","816,92 €",,,,,,
29-août,1,Boby_30," 4,35 € "," 0,48 € "," 3,87 € ","820,79 €",,,,,,
29-août,1,1papouvert," 3,35 € "," 0,45 € "," 2,90 € ","823,69 €",,,,,,
30-août,2,patbar74210," 1,50 € "," 0,39 € "," 1,11 € ","824,80 €",,,,,,
30-août,2,hepat60," 5,05 € "," 0,50 € "," 4,55 € ","829,35 €",,,,,,
30-août,1,nouca2411," 2,85 € "," 0,43 € "," 2,42 € ","831,77 €",,,,,,
30-août,1,herhervanl," 5,35 € "," 0,51 € "," 4,84 € ","836,61 €",,,,,,
30-août,1,melvyndesert," 1,85 € "," 0,40 € "," 1,45 € ","838,06 €",,,,,,
31-août,1,valeriane13," 2,85 € "," 0,43 € "," 2,42 € ","830,38 €",,,,,,
02-sept.,2,cyanure4819," 3,50 € "," 0,80 € "," 2,70 € ","833,08 €",,,,,,
02-sept.,2,Danjou-48," 3,50 € "," 0,80 € "," 2,70 € ","835,78 €",,,,,,
05-sept.,1,phiph.b.krkav8t," 1,50 € "," 0,39 € "," 1,11 € ","836,89 €",,,,,,
06-sept.,1,Ggmem-p4x849," 4,35 € "," 0,48 € "," 3,87 € ","840,76 €",,,,,,
07-sept.,1,birdwatch56," 2,85 € "," 0,43 € "," 2,42 € ","843,18 €",,,,,,
08-sept.,1,Palpal-r1ryqfnh," 3,35 € "," 0,45 € "," 2,90 € ","846,08 €",,,,,,
08-sept.,1,piedu21," 2,35 € "," 0,42 € "," 1,93 € ","848,01 €",,,,,,
08-sept.,X,patbar74210," 3,00 € ",- € ," 3,00 € ","851,01 €",,,,,,
09-sept.,1,elocachou," 3,85 € "," 0,46 € "," 3,39 € ","854,40 €",,,,,,
09-sept.,2,Chantalormea₀," 3,00 € "," 0,78 € "," 2,22 € ","856,62 €",,,,,,
09-sept.,1,nenecnea," 1,60 € "," 0,40 € "," 1,20 € ","857,82 €",,,,,,
10-sept.,1,jeanpault9049," 2,00 € "," 0,41 € "," 1,59 € ","859,41 €",,,,,,
11-sept.,1,piedu21," 1,95 € "," 0,41 € "," 1,54 € ","860,95 €",,,,,,
11-sept.,1,timbre0328," 2,00 € "," 0,41 € "," 1,59 € ","862,54 €",,,,,,
11-sept.,1,piedu21," 2,85 € "," 0,43 € "," 2,42 € ","864,96 €",,,,,,
12-sept.,11,yann5299," 6,65 € "," 0,54 € "," 6,11 € ","871,07 €",,,,,,
12-sept.,1,frisquette0," 6,90 € "," 0,55 € "," 6,35 € ","877,42 €",,,,,,
12-sept.,1,elocachou12," 4,35 € "," 0,48 € "," 3,87 € ","881,29 €",,,,,,
13-sept.,1,richafr_fyvasg," 2,85 € "," 0,43 € "," 2,42 € ","883,71 €",,,,,,
14-sept.,1,alain7669," 2,85 € "," 0,43 € "," 2,42 € ","886,13 €",,,,,,
15-sept.,2,titi802009," 3,35 € "," 0,45 € "," 2,90 € ","889,03 €",,,,,,
15-sept.,1,Englishrose0₆," 1,75 € "," 0,40 € "," 1,35 € ","890,38 €",,,,,,
15-sept.,1,melvyndesert," 2,85 € "," 0,43 € "," 2,42 € ","892,80 €",,,,,,
15-sept.,4,Virgch-8839," 6,40 € "," 0,54 € "," 5,86 € ","898,66 €",,,,,,
16-sept.,1,birdwatch56," 2,35 € "," 0,42 € "," 1,93 € ","900,59 €",,,,,,
17-sept.,1,arytmi," 1,79 € ",- € ," 1,79 € ","902,38 €",,,,,,
17-sept.,4,roedrerone," 4,10 € "," 0,47 € "," 3,63 € ","906,01 €",,,,,,
17-sept.,1,kadomi58," 3,35 € "," 0,45 € "," 2,90 € ","908,91 €",,,,,,
18-sept.,1,Duthe-anai," 5,35 € "," 0,51 € "," 4,84 € ","913,75 €",,,,,,
19-sept.,1,stock6257," 2,00 € "," 0,41 € "," 1,59 € ","915,34 €",,,,,,
20-sept.,1,Amiren-4," 4,35 € "," 0,48 € "," 3,87 € ","919,21 €",,,,,,
21-sept.,2,herhervanl," 3,38 € "," 0,45 € "," 2,93 € ","922,14 €",,,,,,
21-sept.,1,jeanpault9049," 2,55 € "," 0,42 € "," 2,13 € ","924,27 €",,,,,,
21-sept.,1,Sauzd-miche," 8,35 € "," 0,59 € "," 7,76 € ","932,03 €",,,,,,
21-sept.,1,monober67," 3,25 € "," 0,44 € "," 2,81 € ","934,84 €",,,,,,
24-sept.,1,phildes_17," 4,35 € "," 0,48 € "," 3,87 € ","938,71 €",,,,,,
24-sept.,1,timbre_enchere," 1,80 € "," 0,40 € "," 1,40 € ","940,11 €",,,,,,
24-sept.,1,gb94000," 1,80 € "," 0,40 € "," 1,40 € ","941,51 €",,,,,,
25-sept.,2,chalix01," 3,30 € "," 0,45 € "," 2,85 € ","944,36 €",,,,,,
26-sept.,1,piedu21," 4,35 € "," 0,48 € "," 3,87 € ","948,23 €",,,,,,
27-sept.,1,titi802009," 2,35 € "," 0,42 € "," 1,93 € ","950,16 €",,,,,,
27-sept.,1,jacquescollectiontimbres," 1,45 € "," 0,39 € "," 1,06 € ","951,22 €",,,,,,
28-sept.,1,mony10christian," 3,35 € "," 0,45 € "," 2,90 € ","954,12 €",,,,,,
28-sept.,2,pascalebichette," 3,15 € "," 0,44 € "," 2,71 € ","956,83 €",,,,,,
28-sept.,1,281870," 2,35 € "," 0,42 € "," 1,93 € ","958,76 €",,,,,,
28-sept.,1,enochwallace," 4,85 € "," 0,49 € "," 4,36 € ","963,12 €",,,,,,
29-sept.,2,laure_mett," 3,62 € "," 0,45 € "," 3,17 € ","966,29 €",,,,,,
30-sept.,1,Grece_2009," 3,35 € "," 0,45 € "," 2,90 € ","969,19 €",,,,,,
30-sept.,2,charlos83cvca," 3,00 € "," 0,44 € "," 2,56 € ","957,94 €",,,,,,
02-oct.,3,herhervanl," 8,86 € "," 0,61 € "," 8,25 € ","966,19 €",,,,,,
02-oct.,1,Grece_2009," 3,35 € "," 0,45 € "," 2,90 € ","969,09 €",,,,,,
02-oct.,3,Frit0₁," 4,80 € "," 0,49 € "," 4,31 € ","973,40 €",,,,,,
03-oct.,2,charlos83cvca," 3,85 € "," 0,46 € "," 3,39 € ","976,79 €",,,,,,
04-oct.,4,arytmi," 2,20 € ",- € ," 2,20 € ","978,99 €",,,,,,
05-oct.,3,herhervanl," 10,35 € "," 0,65 € "," 9,70 € ","988,69 €",,,,,,
05-oct.,1,piedu21," 2,15 € "," 0,41 € "," 1,74 € ","990,43 €",,,,,,
05-oct.,1,fr.domi2012," 1,55 € "," 0,39 € "," 1,16 € ","991,59 €",,MR,,,,
05-oct.,1,jack11150," 3,85 € "," 0,46 € "," 3,39 € ","994,98 €",,,,,,
07-oct.,1,sfx3420," 1,80 € "," 0,40 € "," 1,40 € ","996,38 €",,,,,,
07-oct.,1,molaylittry," 2,00 € "," 0,41 € "," 1,59 € ","997,97 €",,,,,,
07-oct.,4,pcsap," 6,14 € ",- € ," 6,14 € ","1 004,11 €",,lapin crétin bleu,,,,
08-oct.,3,catoune76700," 1,65 € "," 0,40 € "," 1,25 € ","1 005,36 €",,,,,,
08-oct.,1,christianc01330," 2,00 € "," 0,41 € "," 1,59 € ","1 006,95 €",,,,,,
12-oct.,2,valeriane13," 3,14 € "," 0,44 € "," 2,70 € ","1 009,65 €",,,,,,
13-oct.,1,saggradda," 3,85 € "," 0,46 € "," 3,39 € ","1 013,04 €",,,,,,
14-oct.,3,pascalebichette," 3,97 € "," 0,47 € "," 3,50 € ","1 016,54 €",,,,,,
15-oct.,6,elocachou," 4,41 € "," 0,48 € "," 3,93 € ","1 020,47 €",,,,,,
15-oct.,1,louimiramo0," 7,35 € "," 0,56 € "," 6,79 € ","1 027,26 €",,,,,,
15-oct.,1,Dangay.2013," 6,35 € "," 0,53 € "," 5,82 € ","1 033,08 €",,,,,,
16-oct.,1,bianci62," 2,85 € "," 0,43 € "," 2,42 € ","1 035,50 €",,,,,,
16-oct.,1,3782philippe," 2,86 € "," 0,43 € "," 2,43 € ","1 037,93 €",,,,,,
18-oct.,2,francois82100," 3,47 € "," 0,45 € "," 3,02 € ","1 040,95 €",,,,,,
18-oct.,12,schaa-fr2015," 19,27 € "," 0,91 € "," 18,36 € ","1 059,31 €",,,,,,
18-oct.,1,michelm27," 3,85 € "," 0,46 € "," 3,39 € ","1 062,70 €",,,,,,
19-oct.,1,trique0," 1,80 € "," 0,40 € "," 1,40 € ","1 064,10 €",,,,,,
19-oct.,2,trique0," 3,00 € "," 0,44 € "," 2,56 € ","1 066,66 €",,,,,,
19-oct.,1,piedu21," 2,97 € "," 0,44 € "," 2,53 € ","1 069,19 €",,,,,,
20-oct.,1,gerjac49," 4,47 € ",- € ," 4,47 € ","1 073,66 €",,,0,,,
20-oct.,1,sfx3420," 2,00 € "," 0,41 € "," 1,59 € ","1 075,25 €",,,,,,
20-oct.,1,tpatrickhenri," 1,80 € "," 0,40 € "," 1,40 € ","1 076,65 €",,,,,,
20-oct.,1,lenoyellois," 2,85 € "," 0,43 € "," 2,42 € ","1 079,07 €",,,,,,
20-oct.,1,Marie-hmi-0," 1,40 € "," 0,39 € "," 1,01 € ","1 080,08 €",,,,,,
20-oct.,1,Brun-pdxago8," 3,35 € "," 0,45 € "," 2,90 € ","1 082,98 €",,,,,,
20-oct.,1,Ggmem-p4x849," 4,85 € "," 0,49 € "," 4,36 € ","1 087,34 €",,,,,,
21-oct.,2,timbre_enchere," 3,40 € "," 0,44 € "," 2,96 € ","1 090,30 €",,,,,,
21-oct.,1,Chris-4648," 5,35 € "," 0,51 € "," 4,84 € ","1 095,14 €",,,,,,
22-oct.,1,clafou0," 2,35 € "," 0,42 € "," 1,93 € ","1 097,07 €",,,,,,
22-oct.,2,tipotop83," 3,80 € "," 0,46 € "," 3,34 € ","1 100,41 €",,,,,,
25-oct.,2,jeanlouis1946," 7,91 € "," 0,58 € "," 7,33 € ","1 107,74 €",,,,,,
25-oct.,1,bouc4532," 3,45 € "," 0,45 € "," 3,00 € ","1 110,74 €",,,,,,
25-oct.,1,Ancris_65," 3,85 € "," 0,46 € "," 3,39 € ","1 114,13 €",,,,,,
25-oct.,3,yo6371," 2,55 € "," 0,42 € "," 2,13 € ","1 116,26 €",,,,,,
25-oct.,1,jeff54600," 2,00 € "," 0,41 € "," 1,59 € ","1 117,85 €",,,,,,
25-oct.,1,Pascal.53," 9,35 € "," 0,62 € "," 8,73 € ","1 126,58 €",,,,,,
26-oct.,1,axelan94," 3,40 € "," 0,45 € "," 2,95 € ","1 129,53 €",,,,,,
27-oct.,1,jeanlouis1946," 6,85 € "," 0,55 € "," 6,30 € ","1 135,83 €",,,,,,
27-oct.,1,clafou0," 2,85 € "," 0,43 € "," 2,42 € ","1 138,25 €",,,,,,
27-oct.,1,bouc4532," 5,85 € "," 0,52 € "," 5,33 € ","1 143,58 €",,,,,,
28-oct.,12,andre.guerin76," 14,00 € ",- € ," 14,00 € ","1 157,58 €",,,,,,
28-oct.,1,Grece_2009," 2,55 € "," 0,42 € "," 2,13 € ","1 159,71 €",,,,,,
28-oct.,3,zorba7808christian," 4,56 € "," 0,48 € "," 4,08 € ","1 163,79 €",,,,,,
28-oct.,1,Syljul_60," 6,85 € "," 0,55 € "," 6,30 € ","1 170,09 €",,,,,,
29-oct.,1,fr.domi2012," 1,55 € "," 0,39 € "," 1,16 € ","1 171,25 €",,,,,,
30-oct.,1,oboi7399," 1,80 € "," 0,40 € "," 1,40 € ","1 172,65 €",,,,,,
30-oct.,1,Ica-90," 2,00 € "," 0,41 € "," 1,59 € ","1 174,24 €",,,,,,
31-oct.,1,claudelemaire17wanadoofr2013," 2,35 € "," 0,42 € "," 1,93 € ","1 176,17 €",,,,,,
31-oct.,3,pascalebichette," 4,36 € "," 0,48 € "," 3,88 € ","1 161,82 €",,,,,,
01-nov.,1,Bellou-2009," 1,80 € "," 0,40 € "," 1,40 € ","1 163,22 €",,,,,,
02-nov.,1,stock6257," 2,00 € "," 0,41 € "," 1,59 € ","1 164,81 €",,,,,,
03-nov.,2,patbar74210," 3,30 € "," 0,45 € "," 2,85 € ","1 167,66 €",,,,,,
03-nov.,1,mbb36," 4,47 € "," 0,48 € "," 3,99 € ","1 171,65 €",,,,,,
03-nov.,5,nbranger85," 3,17 € "," 0,44 € "," 2,73 € ","1 174,38 €",,,,,,
03-nov.,1,yt2013ft," 2,76 € "," 0,43 € "," 2,33 € ","1 176,71 €",,"1,4","1,51",,,
05-nov.,1,fr.domi2012," 5,35 € "," 0,51 € "," 4,84 € ","1 181,55 €",,,,,,
05-nov.,1,onlytiti," 6,87 € "," 0,55 € "," 6,32 € ","1 187,87 €",,,,,,
05-nov.,3,3782philippe," 6,55 € "," 0,54 € "," 6,01 € ","1 193,88 €",,,,,,
06-nov.,20,andre.guerin76," 23,00 € ",- € ," 23,00 € ","1 216,88 €",,,,,,
09-nov.,2,valeriane13," 3,39 € "," 0,45 € "," 2,94 € ","1 219,82 €",,,,,,
09-nov.,1,drobert6957," 4,35 € "," 0,48 € "," 3,87 € ","1 223,69 €",,,,,,
09-nov.,4,281870," 3,38 € "," 0,45 € "," 2,93 € ","1 226,62 €",,,,,,
10-nov.,1,saggradda," 7,85 € "," 0,58 € "," 7,27 € ","1 233,89 €",,,,,,
10-nov.,2,catoune76700," 1,85 € "," 0,40 € "," 1,45 € ","1 235,34 €",,,,,,
10-nov.,2,jacques351," 2,85 € "," 0,43 € "," 2,42 € ","1 237,76 €",,,,,,
13-nov.,1,Bellou-2009," 2,00 € "," 0,41 € "," 1,59 € ","1 239,35 €",,,,,,
13-nov.,1,beaucamps80," 5,45 € "," 0,51 € "," 4,94 € ","1 244,29 €",,,,,,
14-nov.,1,patbar74210," 1,45 € "," 0,39 € "," 1,06 € ","1 245,35 €",,,,,,
14-nov.,1,fr.domi2012," 3,35 € "," 0,45 € "," 2,90 € ","1 248,25 €",,,,,,
14-nov.,3,polska62," 2,00 € ",- € ," 2,00 € ","1 250,25 €",,,,,,
14-nov.,1,Sabte_13," 3,35 € "," 0,45 € "," 2,90 € ","1 253,15 €",,,,,,
16-nov.,10,andre.guerin76," 11,50 € ",- € ," 11,50 € ","1 264,65 €",,,,,,
14-nov.,x,patbar74210," 3,00 € ",- € ," 3,00 € ","1 267,65 €",,,,,,
17-nov.,1,Franvi_088," 2,85 € "," 0,43 € "," 2,42 € ","1 270,07 €",,,,,,
18-nov.,1,Michj-36," 2,85 € "," 0,43 € "," 2,42 € ","1 272,49 €",,,,,,
19-nov.,1,bibi155," 4,35 € "," 0,48 € "," 3,87 € ","1 276,36 €",,,,,,
21-nov.,6,pcsap," 11,12 € ",- € ," 11,12 € ","1 287,48 €",,tous engagés facteur,,,,
21-nov.,1,herhervanl," 6,90 € "," 0,55 € "," 6,35 € ","1 293,83 €",,,,,,
22-nov.,4,3191blot," 5,85 € "," 0,52 € "," 5,33 € ","1 299,16 €",,,,,,
22-nov.,1,fr.domi2012," 3,91 € "," 0,46 € "," 3,45 € ","1 302,61 €",,,,,,
22-nov.,1,opale9581," 1,95 € "," 0,41 € "," 1,54 € ","1 304,15 €",,,,,,
22-nov.,1,francis54450," 3,85 € "," 0,46 € "," 3,39 € ","1 307,54 €",,,,,,
23-nov.,1,titi802009," 4,94 € "," 0,49 € "," 4,45 € ","1 311,99 €",,,,,,
22-nov.,1,micmi_6672," 2,00 € "," 0,41 € "," 1,59 € ","1 313,58 €",,,,,,
24-nov.,3,isabellem7273," 10,85 € "," 0,66 € "," 10,19 € ","1 323,77 €",,,,,,
24-nov.,2,titi802009," 9,66 € "," 0,63 € "," 9,03 € ","1 332,80 €",,,,,,
26-nov.,1,pascalebichette," 2,92 € "," 0,43 € "," 2,49 € ","1 335,29 €",,,,,,
27-nov.,1,clafou0," 2,15 € "," 0,41 € "," 1,74 € ","1 337,03 €",,,,,,
28-nov.,2,polska62," 3,57 € ",- € ," 3,57 € ","1 326,99 €",,,,,,
01-déc.,1,romont_fr," 14,44 € "," 0,77 € "," 13,67 € ","1 340,66 €",,,,,,
03-déc.,1,monober67," 4,15 € "," 0,47 € "," 3,68 € ","1 344,34 €",,,,,,
03-déc.,x,cartonanard," 9,03 € ",- € ," 9,03 € ","1 353,37 €",,,,,,
03-déc.,2,proue44," 3,45 € "," 0,45 € "," 3,00 € ","1 356,37 €",,,,,,
04-déc.,2,Jeremy13_03," 14,11 € "," 0,76 € "," 13,35 € ","1 369,72 €",,,,,,
06-déc.,1,clafou0," 2,35 € "," 0,42 € "," 1,93 € ","1 371,65 €",,,,,,
07-déc.,1,labreizh56," 2,35 € "," 0,42 € "," 1,93 € ","1 373,58 €",,,,,,
07-déc.,1,jersey99pascale," 1,65 € "," 0,40 € "," 1,25 € ","1 374,83 €",,,,,,
08-déc.,1,izakoum76," 3,85 € "," 0,46 € "," 3,39 € ","1 378,22 €",,,,,,
08-déc.,1,titi802009," 3,04 € "," 0,44 € "," 2,60 € ","1 380,82 €",,,,,,
08-déc.,1,daniel542209," 3,44 € "," 0,45 € "," 2,99 € ","1 383,81 €",,,,,,
08-déc.,1,Jeronimo-31," 8,60 € "," 0,60 € "," 8,00 € ","1 391,81 €",,,,,,
08-déc.,3,elocachou," 5,50 € "," 0,51 € "," 4,99 € ","1 396,80 €",,,,,,
09-déc.,1,moirene23349," 3,35 € "," 0,45 € "," 2,90 € ","1 399,70 €",,,,,,
09-déc.,1,claudelemaire17wanadoofr2013," 3,35 € "," 0,45 € "," 2,90 € ","1 402,60 €",,,,,,
10-déc.,1,bianci62," 3,85 € "," 0,46 € "," 3,39 € ","1 405,99 €",,,,,,
10-déc.,1,Jeremy_1303," 3,85 € "," 0,46 € "," 3,39 € ","1 409,38 €",,,,,,
13-déc.,1,jeanlouis1946," 7,35 € "," 0,56 € "," 6,79 € ","1 416,17 €",,,,,,
14-déc.,1,jrjr1925," 3,85 € "," 0,46 € "," 3,39 € ","1 419,56 €",,,,,,
15-déc.,2,pascalebichette," 2,55 € "," 0,42 € "," 2,13 € ","1 421,69 €",,,,,,
19-déc.,1,clafou0," 2,05 € "," 0,41 € "," 1,64 € ","1 423,33 €",,,,,,
19-déc.,2,melvyndesert," 4,66 € "," 0,49 € "," 4,17 € ","1 427,50 €",,,,,,
20-déc.,1,chris_adamc," 7,29 € "," 0,56 € "," 6,73 € ","1 434,23 €",,,,,,
20-déc.,1,jola5092," 2,85 € "," 0,43 € "," 2,42 € ","1 436,65 €",,,,,,
23-déc.,4,arytmi," 2,30 € ",- € ," 2,30 € ","1 438,95 €",,,,,,
23-déc.,1,gerjac49," 5,35 € ",- € ," 5,35 € ","1 444,30 €",,,,,,
23-déc.,1,domdom0546," 4,08 € "," 0,47 € "," 3,61 € ","1 447,91 €",,,,,,
23-déc.,1,Alaf-3209," 3,50 € "," 0,45 € "," 3,05 € ","1 450,96 €",,,,,,
26-déc.,1,k.alain.7," 3,50 € "," 0,45 € "," 3,05 € ","1 454,01 €",,,,,,
26-déc.,1,Michj-36," 1,80 € "," 0,40 € "," 1,40 € ","1 455,41 €",,,,,,
26-déc.,3,Didso₈," 5,85 € "," 0,52 € "," 5,33 € ","1 460,74 €",,,,,,
26-déc.,1,clafou0," 2,35 € "," 0,42 € "," 1,93 € ","1 462,67 €",,,,,,
27-déc.,1,papiloule," 2,85 € "," 0,43 € "," 2,42 € ","1 465,09 €",,,,,,
27-déc.,1,papiloule," 3,95 € "," 0,46 € "," 3,49 € ","1 468,58 €",,,,,,
27-déc.,1,edmcarpe0," 14,44 € "," 0,77 € "," 13,67 € ","1 482,25 €",,,,,,
28-déc.,x,andre.guerin76," 10,00 € ",- € ," 10,00 € ","1 492,25 €",,,,,,
28-déc.,x,andre.guerin76," 6,50 € ",- € ," 6,50 € ","1 498,75 €",,,,,,
29-déc.,1,pejo6257," 1,80 € "," 0,40 € "," 1,40 € ","1 500,15 €",,,,,,
29-déc.,1,papiloule," 5,20 € "," 0,50 € "," 4,70 € ","1 504,85 €",,,,,,
31-déc.,1,domdom0546," 1,40 € "," 0,39 € "," 1,01 € ","1 505,86 €",,,,,,
,,,," 220,51 € ", ,,,,,,,
,,,," 0,43 € ", ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,964,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
,,,,, ,,,,,,,
